"Station","Position (geoJSON)","Fournisseur","date","Profondeur","Temp. de l'eau","Salinité","Pression","Densité","Fluorescence","Période de vague","Hauteur de vague moy.","Hauteur de vague max.","Courant - Vitesse (6m)","Courant-Direction(6m)","Vitesse du vent","Rafales","Direction du vent","Temp. air","Humidité","Précipitation","PAR","CDOM","Courant - Vitesse (0m)","Courant-Direction(0m)","Eau - pH","Eau - Rétrodiffusion"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T04:30Z[UTC]","","16.04","30.59","101.979996","1022.35","0.4608","5.1","1.3","1.8","","","23.0","31.0","309.0","15.8","72.0","0.0","0.0","5.01","","166.0","","0.001019"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T05:00Z[UTC]","","15.99","30.58","101.979996","1022.36","0.4752","4.5","1.2","2.0","","","22.0","29.0","309.0","15.8","72.0","0.0","0.0","5.1","","159.0","","0.001057"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T05:30Z[UTC]","","15.94","30.59","101.979996","1022.37","0.4752","5.3","1.4","2.4","","","22.0","30.0","321.0","15.8","68.0","0.0","0.0","5.19","","158.0","","0.001069"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T06:00Z[UTC]","","15.97","30.59","102.0","1022.37","0.4824","4.9","1.3","2.0","","","22.0","30.0","317.0","15.9","69.0","0.0","0.0","5.1","","134.0","","0.00106"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T06:30Z[UTC]","","15.98","30.59","102.009995","1022.37","0.4824","4.6","1.1","1.9","","","17.0","25.0","301.0","15.9","70.0","0.0","0.0","5.1","","130.0","","0.001076"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T07:00Z[UTC]","","16.0","30.6","102.009995","1022.37","0.4896","5.2","1.2","1.9","","","23.0","32.0","337.0","15.9","70.0","0.0","0.0","5.19","","150.0","","0.001076"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T07:30Z[UTC]","","16.05","30.61","102.04","1022.37","0.4824","5.3","1.2","1.8","","","20.0","27.0","326.0","15.8","70.0","0.0","0.0","5.1","","131.0","","0.001046"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T08:00Z[UTC]","","15.97","30.59","102.04","1022.37","0.4968","4.8","1.3","1.9","","","22.0","30.0","316.0","15.8","70.0","0.0","0.0","5.19","","156.0","","0.001135"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T08:30Z[UTC]","","16.0","30.58","102.1","1022.35","0.5112","5.4","1.4","2.0","","","20.0","27.0","315.0","15.6","71.0","0.0","1.20000002E14","5.28","","150.0","","0.00113"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T09:00Z[UTC]","","16.08","30.58","102.12","1022.34","0.5328","5.0","1.3","2.0","","","21.0","31.0","312.0","15.5","74.0","0.0","1.37999997E15","5.19","","125.0","","0.001103"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T09:30Z[UTC]","","16.07","30.57","102.14","1022.33","0.5328","5.4","1.2","1.9","","","19.0","25.0","305.0","15.5","73.0","0.0","4.02E15","5.1","","127.0","","0.001117"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T10:00Z[UTC]","","15.97","30.51","102.17","1022.31","0.4896","4.8","1.3","1.8","","","20.0","26.0","302.0","15.4","75.0","0.0","6.6600002E15","5.1","","115.0","","0.001208"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T10:30Z[UTC]","","15.84","30.46","102.19","1022.3","0.396","5.2","1.4","2.1","","","21.0","29.0","316.0","15.5","75.0","0.0","2.07000008E16","5.19","","106.0","","0.001322"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T11:00Z[UTC]","","15.89","30.48","102.21","1022.3","0.3456","5.0","1.2","1.9","","","20.0","26.0","320.0","15.5","75.0","0.0","2.80199994E16","5.19","","116.0","","0.001281"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T11:30Z[UTC]","","15.9","30.49","102.21","1022.31","0.3168","4.5","1.2","1.8","","","20.0","27.0","307.0","15.5","75.0","0.0","3.57000001E16","5.28","","113.0","","0.001263"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T12:00Z[UTC]","","15.88","30.49","102.25","1022.31","0.3096","4.4","1.1","1.8","","","23.0","31.0","310.0","15.4","72.0","0.0","4.2120001E16","5.19","","114.0","","0.001308"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T12:30Z[UTC]","","16.03","30.57","102.25","1022.34","0.2664","4.3","1.2","2.0","","","24.0","32.0","310.0","15.4","72.0","0.0","4.8599999E16","4.91","","121.0","","0.001201"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T13:00Z[UTC]","","15.98","30.55","102.28","1022.34","0.2592","4.2","1.1","1.5","","","22.0","30.0","324.0","15.5","71.0","0.0","5.388E16","5.01","","128.0","","0.001126"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T13:30Z[UTC]","","16.01","30.54","102.270004","1022.33","0.2448","4.1","1.0","1.5","","","21.0","30.0","321.0","15.5","75.0","0.0","5.988E16","4.82","","126.0","","0.001108"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T14:00Z[UTC]","","16.03","30.55","102.29","1022.33","0.2376","4.1","1.0","1.8","","","19.0","26.0","322.0","15.5","74.0","0.0","6.396E16","5.01","","132.0","","0.001094"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T14:30Z[UTC]","","16.11","30.56","102.270004","1022.31","0.216","4.2","0.9","1.5","","","18.0","23.0","322.0","15.5","73.0","0.0","6.7559999E16","4.82","","138.0","","0.001051"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T15:00Z[UTC]","","16.15","30.56","102.270004","1022.31","0.2232","3.9","0.8","1.8","","","15.0","22.0","320.0","15.5","73.0","0.0","6.9839999E16","4.82","","141.0","","0.001014"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-08-01T15:30Z[UTC]","","16.28","30.58","102.240005","1022.29","0.216","3.9","0.9","1.5","","","15.0","22.0","326.0","15.6","76.0","0.0","7.104E16","4.63","","144.0","","9.854E-4"
