"Station","Position (geoJSON)","Fournisseur","date","Profondeur","Temp. de l'eau","Salinité","Pression","Densité","Fluorescence","Période de vague","Hauteur de vague moy.","Hauteur de vague max.","Courant - Vitesse (6m)","Courant-Direction(6m)","Vitesse du vent","Rafales","Direction du vent","Temp. air","Humidité","Précipitation","PAR","CDOM","Courant - Vitesse (0m)","Courant-Direction(0m)","Eau - pH","Eau - Rétrodiffusion"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T16:30Z[UTC]","","9.46","31.31","100.13","1024.16","0.2232","4.3","1.2","1.9","","","32.0","43.0","167.0","11.3","89.0","0.6","7.1639999E16","4.08","","352.0","","2.37E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T17:00Z[UTC]","","9.49","31.3","100.12","1024.15","0.2304","4.4","1.3","1.9","","","31.0","41.0","166.0","11.3","89.0","0.6","6.8999998E16","4.08","","344.0","","2.388E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T17:30Z[UTC]","","9.51","31.31","100.12","1024.15","0.2376","4.3","1.4","2.5","","","29.0","40.0","168.0","11.3","89.0","0.6","6.5759999E16","3.99","","351.0","","2.495E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T18:00Z[UTC]","","9.55","31.31","100.05","1024.15","0.2376","4.4","1.3","2.3","","","30.0","40.0","171.0","11.6","89.0","0.6","6.6360002E16","4.08","","357.0","","2.406E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T18:30Z[UTC]","","9.54","31.31","100.05","1024.15","0.2592","4.2","1.5","2.4","","","31.0","43.0","172.0","11.7","89.0","0.6","3.24599992E16","4.08","","358.0","","2.406E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T19:00Z[UTC]","","9.58","31.31","100.03","1024.14","0.2376","4.4","1.5","2.2","","","32.0","44.0","174.0","11.8","89.0","0.6","5.8979998E16","4.08","","1.0","","2.584E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T19:30Z[UTC]","","9.59","31.31","100.03","1024.14","0.2304","4.5","1.6","3.1","","","32.0","43.0","170.0","11.8","89.0","0.6","5.7420002E16","4.08","","359.0","","2.548E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T20:00Z[UTC]","","9.61","31.31","99.979996","1024.14","0.2376","4.5","1.5","2.2","","","31.0","43.0","173.0","11.5","89.0","0.6","4.8E16","3.99","","357.0","","2.459E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T20:30Z[UTC]","","9.58","31.31","99.979996","1024.14","0.252","4.4","1.5","2.2","","","37.0","46.0","172.0","11.5","89.0","0.6","4.272E16","3.99","","357.0","","2.37E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T21:00Z[UTC]","","9.52","31.31","99.94","1024.16","0.3456","4.7","1.6","2.7","","","29.0","38.0","170.0","11.6","89.0","0.6","2.0160001E16","4.08","","359.0","","2.388E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T21:30Z[UTC]","","9.47","31.32","99.909996","1024.17","0.4176","4.5","1.6","2.8","","","33.0","46.0","171.0","11.8","88.0","0.6","1.40400001E16","4.08","","2.0","","2.477E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T22:00Z[UTC]","","9.59","31.3","99.89","1024.13","0.3672","4.5","1.5","2.1","","","31.0","42.0","176.0","11.8","88.0","0.6","1.58400004E16","4.08","","8.0","","2.424E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T22:30Z[UTC]","","9.72","31.28","99.89","1024.1","0.4104","4.5","1.5","2.7","","","32.0","41.0","169.0","11.8","88.0","0.6","1.506E16","4.08","","8.0","","2.441E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T23:00Z[UTC]","","9.84","31.25","99.83","1024.06","0.5112","4.7","1.6","2.4","","","34.0","44.0","161.0","11.9","87.0","0.6","8.5200002E15","4.17","","3.0","","2.869E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-20T23:30Z[UTC]","","9.85","31.25","99.81","1024.05","0.5184","4.8","1.6","2.4","","","33.0","42.0","162.0","11.7","87.0","0.6","3.05999992E15","4.08","","11.0","","2.459E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T00:00Z[UTC]","","9.87","31.24","99.79","1024.04","0.4896","4.8","1.9","2.6","","","32.0","44.0","167.0","11.6","87.0","0.0","5.39999997E14","4.17","","15.0","","2.441E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T00:30Z[UTC]","","9.87","31.23","99.79","1024.04","0.4824","5.1","1.7","2.7","","","31.0","42.0","164.0","11.7","87.0","0.0","0.0","4.26","","15.0","","5.221E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T01:00Z[UTC]","","9.88","31.23","99.79","1024.03","0.4896","4.8","1.7","2.7","","","33.0","43.0","170.0","11.7","87.0","0.0","0.0","4.17","","19.0","","2.709E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T01:30Z[UTC]","","9.89","31.22","99.79","1024.03","0.4824","4.8","1.9","3.1","","","28.0","38.0","177.0","11.7","88.0","0.0","0.0","4.17","","25.0","","2.53E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T02:00Z[UTC]","","9.89","31.22","99.79","1024.03","0.5112","4.7","2.0","4.0","","","29.0","39.0","175.0","12.5","86.0","0.0","0.0","4.17","","22.0","","2.459E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T02:30Z[UTC]","","9.87","31.22","99.75","1024.03","0.4824","5.0","1.9","3.0","","","25.0","32.0","199.0","13.4","83.0","0.0","0.0","4.17","","35.0","","2.424E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T03:00Z[UTC]","","9.87","31.23","99.729996","1024.03","0.4896","4.8","1.6","2.3","","","25.0","33.0","187.0","13.4","83.0","0.0","0.0","4.17","","27.0","","2.584E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T03:30Z[UTC]","","9.86","31.23","99.7","1024.04","0.4896","5.3","1.9","2.9","","","25.0","37.0","193.0","12.9","83.0","0.0","0.0","4.17","","42.0","","2.441E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T04:00Z[UTC]","","9.83","31.23","99.659996","1024.04","0.4968","4.9","1.8","2.7","","","20.0","27.0","188.0","12.5","84.0","0.0","0.0","4.17","","50.0","","2.477E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T04:30Z[UTC]","","9.83","31.23","99.64","1024.05","0.4968","5.1","1.7","2.7","","","25.0","33.0","196.0","12.4","86.0","0.0","0.0","4.17","","60.0","","2.459E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T05:00Z[UTC]","","9.78","31.25","99.64","1024.06","0.4968","5.5","1.9","2.9","","","27.0","38.0","212.0","12.4","86.0","0.0","0.0","4.26","","74.0","","2.53E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T05:30Z[UTC]","","9.72","31.27","99.54","1024.09","0.4968","5.0","2.1","3.3","","","39.0","51.0","231.0","12.7","85.0","0.0","0.0","4.26","","77.0","","2.655E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T06:00Z[UTC]","","9.73","31.28","99.54","1024.09","0.4752","5.4","2.0","2.8","","","35.0","47.0","223.0","12.5","86.0","0.1","0.0","4.26","","73.0","","2.513E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T06:30Z[UTC]","","9.76","31.27","99.54","1024.08","0.4824","5.6","2.2","3.1","","","34.0","45.0","220.0","12.5","86.0","0.1","0.0","4.26","","68.0","","2.62E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T07:00Z[UTC]","","9.81","31.25","99.490005","1024.06","0.4896","5.4","2.4","3.5","","","41.0","56.0","221.0","12.4","87.0","0.2","0.0","4.26","","63.0","","2.673E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T07:30Z[UTC]","","9.8","31.25","99.490005","1024.06","0.4896","5.7","2.6","4.8","","","40.0","54.0","225.0","12.4","87.0","0.2","0.0","4.36","","65.0","","2.709E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T08:00Z[UTC]","","9.79","31.25","99.490005","1024.07","0.4968","6.1","2.5","3.8","","","33.0","47.0","227.0","12.0","88.0","0.2","6.0000001E13","4.26","","56.0","","2.566E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T08:30Z[UTC]","","9.78","31.25","99.55","1024.07","0.4896","5.3","2.5","3.8","","","37.0","52.0","287.0","10.9","87.0","0.2","5.39999997E14","4.36","","86.0","","2.62E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T09:00Z[UTC]","","9.78","31.25","99.65","1024.07","0.4896","6.2","2.5","3.5","","","42.0","57.0","281.0","10.5","85.0","0.2","1.86000001E15","4.26","","95.0","","2.905E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T09:30Z[UTC]","","9.77","31.25","99.65","1024.07","0.504","5.5","2.7","5.4","","","45.0","67.0","290.0","10.5","85.0","0.2","6.3599999E15","4.36","","98.0","","3.386E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T10:00Z[UTC]","","9.76","31.25","99.81","1024.07","0.4248","5.6","2.9","4.6","","","43.0","60.0","284.0","10.2","83.0","0.2","1.25399999E16","4.17","","102.0","","4.402E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T10:30Z[UTC]","","9.72","31.26","99.89","1024.08","0.432","5.7","3.0","4.2","","","50.0","63.0","286.0","10.0","82.0","0.2","1.42799996E16","4.17","","101.0","","3.243E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T11:00Z[UTC]","","9.69","31.26","100.05","1024.09","0.396","5.0","2.4","3.6","","","51.0","67.0","288.0","9.9","81.0","0.2","1.506E16","4.63","","107.0","","8.946E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T11:30Z[UTC]","","9.68","31.26","100.05","1024.09","0.3888","6.2","3.3","5.4","","","52.0","68.0","281.0","9.9","81.0","0.2","1.45799999E16","4.36","","103.0","","5.346E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T12:00Z[UTC]","","9.65","31.26","100.22","1024.09","0.3096","6.2","3.1","4.3","","","49.0","72.0","283.0","9.7","79.0","0.2","3.33000003E16","4.63","","114.0","","0.001057"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T12:30Z[UTC]","","9.59","31.26","100.29","1024.11","0.3096","6.3","3.7","5.5","","","41.0","55.0","286.0","9.5","78.0","0.2","2.75400003E16","4.17","","117.0","","2.94E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T13:00Z[UTC]","","9.55","31.26","100.29","1024.11","0.2376","5.6","3.2","5.0","","","51.0","69.0","286.0","9.5","76.0","0.2","6.8999998E16","4.08","","118.0","","3.439E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T13:30Z[UTC]","","9.52","31.26","100.33","1024.11","0.2376","6.3","3.4","5.2","","","41.0","58.0","293.0","9.3","76.0","0.2","6.4199999E16","4.08","","124.0","","3.19E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T14:00Z[UTC]","","9.5","31.26","100.4","1024.12","0.2232","5.7","3.1","4.8","","","40.0","52.0","286.0","9.2","76.0","0.2","7.7879998E16","4.26","","130.0","","3.475E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T14:30Z[UTC]","","9.41","31.26","100.44","1024.13","0.252","6.2","3.3","5.1","","","47.0","61.0","287.0","9.2","74.0","0.2","4.9739999E16","4.26","","132.0","","3.421E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T15:00Z[UTC]","","9.35","31.27","100.490005","1024.15","0.2304","6.5","3.7","6.4","","","42.0","59.0","282.0","9.2","75.0","0.2","6.7800002E16","4.26","","134.0","","4.17E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T15:30Z[UTC]","","9.26","31.28","100.490005","1024.17","0.2376","5.9","3.0","5.9","","","46.0","60.0","288.0","9.2","75.0","0.2","5.2259998E16","4.26","","138.0","","2.905E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T16:00Z[UTC]","","9.19","31.28","100.509995","1024.18","0.2736","6.0","3.2","4.7","","","54.0","74.0","284.0","9.1","72.0","0.2","4.0739998E16","4.26","","136.0","","3.172E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T16:30Z[UTC]","","9.09","31.28","100.590004","1024.19","0.2592","6.0","3.1","5.2","","","48.0","63.0","289.0","9.1","71.0","0.2","6.9839999E16","4.17","","142.0","","3.012E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T17:00Z[UTC]","","9.05","31.3","100.62","1024.22","0.2664","5.8","3.0","4.8","","","51.0","63.0","293.0","9.2","72.0","0.2","7.7039997E16","4.17","","148.0","","3.012E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T17:30Z[UTC]","","8.97","31.31","100.71","1024.24","0.2664","6.1","3.2","4.6","","","45.0","58.0","291.0","9.3","71.0","0.2","6.174E16","4.17","","144.0","","2.905E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T18:00Z[UTC]","","8.97","31.3","100.79","1024.23","0.288","6.1","3.2","4.7","","","45.0","60.0","294.0","9.3","73.0","0.2","6.7499998E16","4.26","","149.0","","3.172E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T18:30Z[UTC]","","8.91","31.31","100.79","1024.24","0.2736","5.5","2.6","4.1","","","40.0","55.0","287.0","9.3","73.0","0.2","5.424E16","4.08","","148.0","","2.673E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T19:00Z[UTC]","","9.02","31.29","100.93","1024.22","0.288","6.3","3.2","4.3","","","43.0","55.0","292.0","9.6","71.0","0.2","4.0079999E16","4.17","","151.0","","3.101E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T19:30Z[UTC]","","9.03","31.28","100.93","1024.21","0.4392","6.4","2.7","4.0","","","41.0","52.0","289.0","9.6","71.0","0.2","1.92000006E16","4.26","","149.0","","2.833E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T20:00Z[UTC]","","9.02","31.29","101.05","1024.21","0.4896","5.9","2.8","4.6","","","38.0","53.0","289.0","9.7","74.0","0.2","1.29600005E16","4.26","","146.0","","2.94E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T20:30Z[UTC]","","8.99","31.21","101.07","1024.15","0.4536","6.0","2.7","4.6","","","34.0","41.0","290.0","9.7","75.0","0.2","1.86000001E16","4.17","","152.0","","2.62E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T21:00Z[UTC]","","8.97","31.29","101.07","1024.23","0.5688","6.1","2.6","4.5","","","36.0","52.0","309.0","9.7","75.0","0.2","8.46E15","4.17","","162.0","","2.726E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T21:30Z[UTC]","","8.96","31.3","101.090004","1024.23","0.5328","6.2","2.7","4.1","","","33.0","43.0","308.0","9.7","74.0","0.2","1.06799999E16","4.17","","183.0","","2.691E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T22:00Z[UTC]","","8.94","31.3","101.11","1024.24","0.612","6.2","2.8","4.6","","","39.0","51.0","328.0","9.8","73.0","0.2","7.0800002E15","4.26","","196.0","","2.709E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T22:30Z[UTC]","","8.91","31.32","101.21","1024.26","0.6336","6.0","2.5","4.4","","","32.0","45.0","321.0","9.3","76.0","0.2","4.26000009E15","4.17","","210.0","","2.655E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T23:00Z[UTC]","","8.88","31.34","101.28","1024.28","0.612","6.4","2.5","4.1","","","34.0","47.0","334.0","9.3","76.0","0.2","1.62000006E15","4.17","","221.0","","2.726E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-21T23:30Z[UTC]","","8.87","31.36","101.29","1024.29","0.576","6.2","2.4","4.0","","","28.0","35.0","333.0","9.4","76.0","0.2","8.3999997E14","4.17","","293.0","","2.602E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T00:00Z[UTC]","","8.84","31.36","101.33","1024.3","0.5544","6.4","2.6","4.6","","","33.0","44.0","323.0","9.7","74.0","0.0","4.80000009E14","4.08","","186.0","","2.602E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T00:30Z[UTC]","","8.87","31.35","101.33","1024.29","0.5688","6.3","2.5","4.8","","","34.0","48.0","329.0","9.7","74.0","0.0","0.0","4.17","","190.0","","2.62E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T01:00Z[UTC]","","8.89","31.34","101.409996","1024.28","0.5832","5.6","2.4","4.0","","","33.0","46.0","344.0","9.7","73.0","0.0","0.0","4.17","","102.0","","2.477E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T01:30Z[UTC]","","8.88","31.34","101.409996","1024.28","0.5976","5.8","2.6","3.4","","","34.0","46.0","357.0","9.7","73.0","0.0","0.0","4.17","","130.0","","2.548E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T02:00Z[UTC]","","8.87","31.34","101.47","1024.28","0.5904","5.8","2.2","3.2","","","29.0","40.0","351.0","9.9","72.0","0.0","0.0","4.26","","131.0","","2.548E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T02:30Z[UTC]","","8.87","31.34","101.47","1024.28","0.6048","5.9","2.3","3.3","","","20.0","28.0","341.0","9.9","72.0","0.0","0.0","4.26","","117.0","","2.459E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T03:00Z[UTC]","","8.87","31.34","101.55","1024.28","0.5904","5.5","2.1","3.2","","","23.0","34.0","332.0","9.8","74.0","0.0","0.0","4.26","","107.0","","2.477E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T03:30Z[UTC]","","8.87","31.34","101.57","1024.28","0.5976","5.9","2.1","3.0","","","25.0","35.0","334.0","9.7","73.0","0.0","0.0","4.26","","119.0","","2.477E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T04:00Z[UTC]","","8.86","31.34","101.61","1024.28","0.5976","5.3","1.9","2.8","","","27.0","37.0","328.0","9.6","75.0","0.0","0.0","4.26","","119.0","","2.495E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T04:30Z[UTC]","","8.85","31.34","101.63","1024.28","0.5976","5.3","1.8","2.9","","","24.0","32.0","333.0","9.6","72.0","0.0","0.0","4.26","","126.0","","2.566E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T05:00Z[UTC]","","8.85","31.34","101.68","1024.28","0.5904","5.5","1.7","2.1","","","24.0","31.0","318.0","9.6","74.0","0.0","0.0","4.36","","130.0","","2.602E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T05:30Z[UTC]","","8.86","31.34","101.68","1024.28","0.5904","5.2","1.8","3.1","","","20.0","28.0","332.0","9.6","72.0","0.0","0.0","4.36","","136.0","","2.726E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T06:00Z[UTC]","","8.87","31.34","101.69","1024.28","0.5832","5.1","1.7","2.4","","","15.0","21.0","305.0","9.5","77.0","0.0","0.0","4.36","","144.0","","2.584E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T06:30Z[UTC]","","8.85","31.34","101.69","1024.28","0.5832","5.3","1.7","2.5","","","19.0","27.0","286.0","9.5","77.0","0.0","0.0","4.45","","139.0","","2.62E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T07:00Z[UTC]","","8.84","31.34","101.770004","1024.28","0.5616","5.0","1.6","2.2","","","14.0","19.0","283.0","9.3","80.0","0.0","0.0","4.36","","144.0","","2.584E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T07:30Z[UTC]","","8.83","31.35","101.8","1024.29","0.5544","5.0","1.4","2.6","","","13.0","18.0","286.0","9.4","81.0","0.0","0.0","4.45","","149.0","","2.584E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T08:00Z[UTC]","","8.81","31.35","101.82","1024.3","0.5544","5.2","1.5","2.4","","","15.0","22.0","291.0","9.4","81.0","0.0","3.0000001E14","4.36","","149.0","","2.602E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T08:30Z[UTC]","","8.83","31.35","101.82","1024.29","0.5328","5.0","1.3","2.1","","","13.0","18.0","299.0","9.4","81.0","0.0","1.86000001E15","4.17","","157.0","","2.53E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T09:00Z[UTC]","","8.82","31.35","101.82","1024.3","0.504","4.8","1.2","1.9","","","14.0","20.0","289.0","9.5","81.0","0.0","5.4600003E15","4.17","","153.0","","2.495E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T09:30Z[UTC]","","8.81","31.35","101.82","1024.3","0.4032","5.0","1.3","1.9","","","11.0","16.0","285.0","9.5","81.0","0.0","1.22399997E16","4.17","","160.0","","2.459E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T10:00Z[UTC]","","8.81","31.35","101.86","1024.29","0.36","4.9","1.2","2.2","","","12.0","19.0","272.0","9.5","82.0","0.0","1.94399991E16","4.17","","156.0","","2.513E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T10:30Z[UTC]","","8.83","31.34","101.88","1024.29","0.3096","5.1","1.2","2.4","","","3.0","8.0","312.0","9.6","82.0","0.0","2.58600002E16","4.17","","186.0","","2.53E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T11:00Z[UTC]","","8.88","31.33","101.88","1024.27","0.2808","5.3","1.2","2.2","","","5.0","11.0","302.0","9.6","82.0","0.0","3.27600005E16","4.17","","188.0","","2.584E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T11:30Z[UTC]","","8.93","31.33","101.92","1024.26","0.2232","5.3","1.2","2.2","","","4.0","10.0","130.0","10.1","81.0","0.0","3.9120001E16","4.08","","214.0","","2.53E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T12:00Z[UTC]","","9.02","31.32","101.93","1024.24","0.18","5.3","1.1","1.8","","","4.0","10.0","155.0","10.2","80.0","0.0","4.5480001E16","4.08","","234.0","","2.228E-4"
"IML-10","{""type"":""Point"",""coordinates"":[-60.5, 48]}","Pêches et Océans Canada - MPO","2025-06-22T12:30Z[UTC]","","9.2","31.32","101.909996","1024.21","0.1584","5.3","1.0","1.4","","","7.0","13.0","163.0","10.3","80.0","0.0","5.1539998E16","4.08","","250.0","","2.192E-4"
